Player,Scores
Treveon Graham\grahatr01,0.09947025930752901
Rodney McGruder\mcgruro01,0.09947025930752901
Anthony Tolliver\tollian01,0.09947025930752901
Kevon Looney\looneke01,0.09993274249082679
PJ Dozier\doziepj01,0.10014378182900419
Ryan Arcidiacono\arcidry01,0.10024597989551431
Maurice Harkless\harklma01,0.10039167949681721
Reggie Jackson\jacksre01,0.10046557927042099
Jerome Robinson\robinje01,0.10046629951272357
Kevin Knox\knoxke01,0.10051799349009277
Jordan McRae\mcraejo01,0.10059309800660732
Ryan Broekhoff\broekry01,0.10059938358641635
Anthony Tolliver\tollian01,0.10059938358641635
Ante Žižić\zizican01,0.10059938358641635
E'Twaun Moore\mooreet01,0.10086767233785615
Terence Davis\daviste02,0.10095631092352858
Sekou Doumbouya\doumbse01,0.10095631092352858
Jordan Clarkson\clarkjo01,0.100963384478014
Alfonzo McKinnie\mckinal01,0.100963384478014
Ben McLemore\mclembe01,0.100963384478014
Jordan Poole\poolejo01,0.100963384478014
Markieff Morris\morrima02,0.10106692646892473
Allen Crabbe\crabbal01,0.10186363906592605
Tyler Johnson\johnsty01,0.10186363906592605
Georges Niang\niangge01,0.10195724328368788
Semi Ojeleye\ojelese01,0.10195724328368788
Timothé Luwawu-Cabarrot\luwawti01,0.10211490789566047
DeMarre Carroll\carrode01,0.10217382275849007
Markieff Morris\morrima02,0.10228932773992205
Spencer Dinwiddie\dinwisp01,0.10229713738586493
Tony Snell\snellto01,0.10275046533817972
DeMarre Carroll\carrode01,0.10312538904277457
Nickeil Alexander-Walker\alexani01,0.10325220851939099
Dante Exum\exumda01,0.10325220851939099
Paul Watson\watsopa01,0.10330245235848562
Emmanuel Mudiay\mudiaem01,0.10332799011056315
Damyean Dotson\dotsoda01,0.10354960013800707
Lonnie Walker\walkelo01,0.10373331459582885
Jalen Brunson\brunsja01,0.10423402405263338
Cristiano Felício\feliccr01,0.1042990570302636
Jordan Clarkson\clarkjo01,0.10442545371431128
Jeff Green\greenje02,0.10482449802809957
Dante Exum\exumda01,0.10513064366395886
Ed Davis\davised01,0.10587293255432556
Shake Milton\miltosh01,0.1058740454597083
Allen Crabbe\crabbal01,0.10611943999727541
Brandon Goodwin\goodwbr01,0.10611943999727541
Treveon Graham\grahatr01,0.10611943999727541
Anfernee Simons\simonan01,0.10611943999727541
Furkan Korkmaz\korkmfu01,0.10613573208439775
Jerome Robinson\robinje01,0.10626553388912874
Duncan Robinson\robindu01,0.10642541135509354
Wayne Ellington\ellinwa01,0.10668887499721658
T.J. Leaf\leaftj01,0.10668887499721658
Kyle Korver\korveky01,0.1071085998343525
Landry Shamet\shamela01,0.1071085998343525
James Ennis\ennisja01,0.10736925700850364
Malik Monk\monkma01,0.10819110956228878
James Ennis\ennisja01,0.1102244599541844
Wesley Iwundu\iwundwe01,0.1102244599541844
